"movieId","title","genres"
72369,Goemon (2009),Боевик|Драма
72378,2012 (2009),Боевик|Драма|Научная фантастика|Триллер
72380,"Box, The (2009)",Драма|Ужасы|Мистика|Научная фантастика|Триллер
72386,Broken Embraces (Los abrazos rotos) (2009),Драма|Романтика|Триллер
72388,Sunday (1997),Драма|Романтика
72393,"Fourth Kind, The (2009)",Ужасы|Мистика|Научная фантастика|Триллер
72395,Precious (2009),Драма
72400,Undercover Man (1949),Криминал|Драма|Фильм-нуар|Романтика
72405,Bad Lieutenant: Port of Call New Orleans (2009),Криминал|Драма
72407,"Twilight Saga: New Moon, The (2009)",Драма|Фэнтези|Ужасы|Романтика|Триллер
72424,Derailed (2002),Боевик|Триллер
72479,"Messenger, The (2009)",Драма|Романтика|Военный
72483,Keith (2008),Драма|Романтика
72485,Lemon Tree (2008),Драма
72489,Ninja Assassin (2009),Боевик|Криминал|Драма|Триллер
72491,"Police, Adjective (Politist, adj.) (2009)",Комедия|Криминал|Драма
72505,Wake of Death (2004),Боевик|Приключения
72507,Second in Command (2006),Боевик|Триллер
72512,Efectos secundarios (2006),Комедия
72516,"Plumm Summer, A (2007)",Приключения
72524,Wattstax (1973),Документальный|Мюзикл
72537,"Hard Corps, The (2006)",Боевик|Триллер
72552,Oxford Blues (1984),Комедия|Драма
72554,Cell 211 (Celda 211) (2009),Боевик|Драма
72557,"Film with Me in It, A (2008)",Комедия|Триллер
72559,"Last Remake of Beau Geste, The (1977)",Приключения|Комедия
72571,Doomwatch (1972),Мистика|Научная фантастика|Триллер
72574,Until Death (2007),Боевик|Драма|Триллер
72583,Brightness (Yeelen) (1987),Фэнтези
72585,Carnival in Flanders (La kermesse héroïque) (1935),Комедия|Романтика
72587,Pure One (Pakeezah) (1972),Драма|Мюзикл|Романтика
72589,Princess Yang Kwei Fei (Yôkihi) (1955),Драма|Романтика
72591,"Patriot, The (1998)",Боевик|Триллер
72593,Ticker (2001),Боевик|Криминал|Триллер
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Боевик|Приключения|Анимация|Комедия|Триллер
72603,Merry Madagascar (2009),Анимация
72605,Brothers (2009),Драма|Триллер|Военный
72607,Portraits of Women (Naisenkuvia) (1970),Комедия|Драма
72609,Nine Ways to Approach Helsinki (Yhdeksän tapaa lähestyä Helsinkiä) (1982),Документальный
72612,"Fly, The (Légy, A) (1980)",Анимация|Комедия
72618,Summer of the Monkeys (1998),Детский|Драма
72621,"Man with No Shadow, The (Homme sans ombre, L') (2004)",Анимация|Драма
72624,Garage (2007),Драма
72626,"Billy Blazes, Esq. (1919)",Комедия|Вестерн
72628,Home Movie (2008),Ужасы|Триллер
72630,Sleep Dealer (2008),Научная фантастика
72632,Before I Self Destruct (2009),Драма
72634,Hoop Realities (2007),Документальный
72637,Printed Rainbow (2006),Приключения|Анимация|Фэнтези
72641,"Blind Side, The  (2009)",Драма
72643,Happiness (Schastye) (1934),Комедия|Драма
72645,"Tale of the Wind, A (Histoire de vent, Une) (1988)",Документальный
72647,Zorn's Lemma (1970),Драма
72649,"Ceremony, The (Gishiki) (1971)",Комедия|Драма
72651,"Italian Straw Hat, The (Un chapeau de paille d'Italie) (1928)",Комедия
72653,"Tom, Tom, the Piper's Son (1969)",Драма
72657,Hitler: A Film from Germany (Hitler - ein Film aus Deutschland) (1977),Драма|Военный
72668,Torrente 2: Misión Marbella (2001),Боевик|Комедия|Криминал
72670,Asylum (2008),Ужасы|Триллер
72672,Crows Zero II (Kurôzu Zero II) (2009),Боевик
72674,True Heart Susie (1919),Драма|Романтика
72678,"Région centrale, La (1971)",Драма
72681,Anatahan (1953),Драма|Военный
72683,Limit (Limite) (1931),Драма
72692,Mickey's Once Upon a Christmas (1999),Анимация|Комедия|Фэнтези
72694,Shrink (2009),Драма
72696,Old Dogs (2009),Комедия
72698,Out of Reach (2004),Боевик|Драма|Романтика|Триллер
72701,Planet 51 (2009),Приключения|Анимация|Детский|Комедия|Научная фантастика
72703,Me and Orson Welles (2008),Драма
72712,Objectified (2009),Документальный
72714,Earthlings (2006),Документальный
72718,Trucker (2008),Драма
72720,"Single Man, A (2009)",Драма
72722,Kill Switch (2008),Боевик|Криминал|Драма|Триллер
72724,Driven to Kill (2009),Боевик|Криминал|Триллер
72726,Morphia (Morfiy) (2008),Драма
72731,"Lovely Bones, The (2009)",Криминал|Драма|Фэнтези|Ужасы|Триллер
72733,Invictus (2009),Драма
72735,Carla's Song (1996),Драма|Романтика|Военный
72737,"Princess and the Frog, The (2009)",Анимация|Детский|Фэнтези|Мюзикл|Романтика
72741,Everybody's Fine (2009),Драма
72751,Two Rode Together (1961),Вестерн
72762,Armored (2009),Боевик|Драма|Триллер
72764,Transylmania (2009),Комедия|Ужасы
72777,Invaders from Mars (1986),Ужасы|Научная фантастика
72781,Red Chapel (Røde kapel) (2006),Комедия|Документальный
72784,Link (1986),Ужасы|Триллер
72787,Doghouse (2009),Комедия|Ужасы
72815,Recipes for Disaster (2008),Документальный
72822,Munyurangabo (2007),Драма
72833,"Art of Travel, The (2008)",Приключения|Драма|Романтика
72840,Cover-Up (1991),Боевик|Триллер
72844,People on Sunday (Menschen am Sonntag) (1930),Документальный|Драма|Романтика
72846,Days and Nights in the Forest (Aranyer Din Ratri) (1970),Драма
72848,"Sign of Leo, The (Signe du lion, Le) (1959)",Драма
72850,My Friend Ivan Lapshin (Moy drug Ivan Lapshin) (1984),Драма
72852,Judex (1963),Боевик|Криминал|Драма
72854,"Saga of Gosta Berling, The (Gösta Berlings saga) (1924)",Драма|Романтика
72856,Moonrise (1948),Драма|Фильм-нуар
72866,Sandra of a Thousand Delights (Vaghe stelle dell'Orsa...) (1965),Драма
72870,"Taira Clan Saga, The (Shin heike monogatari) (1955)",Драма
72872,"Hidden Assassin (Shooter, The) (1995)",Боевик|Криминал|Драма
72874,"Peacekeeper, The (1997)",Боевик
72876,Comradeship (Kameradschaft) (1931),Драма
72878,Utamaro and His Five Women (Utamaro o meguru gonin no onna) (1946),Драма
72880,Flaming Creatures (1963),Драма
72883,Yesterday Girl (Abschied von gestern - Anita G.) (1966),Комедия|Романтика
72885,"Childhood of Maxim Gorky, The (Detstvo Gorkogo) (1938)",Драма
72897,White Shadows in the South Seas (1928),Драма|Романтика
72899,Blissfully Yours (Sud sanaeha) (2002),Драма|Романтика
72904,Colossal Youth (Juventude Em Marcha) (2006),Драма
72906,Not Reconciled (Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht) (1965),Драма
72908,Devil in the Flesh (1947),Драма|Романтика
72910,King of the Children (Hai zi wang) (1987),Драма
72913,Disco and Atomic War (Disko ja tuumasõda) (2009),Документальный
72915,Duo (Pas de deux) (1968),Анимация|Мюзикл
72919,Did You Hear About the Morgans? (2009),Комедия|Криминал|Драма|Романтика
72921,Snow White (1916),Фэнтези|Романтика
72923,Shaolin Kung Fu Mystagogue (Da mo mi zong) (1976),Боевик|Драма
72925,Dinosaurs: A Fun Filled Trip Back in Time (1987),Анимация|Детский
72927,Donkey Xote (2007),Анимация
72929,"Art of Dying, The (El Arte de Morir) (2000)",Ужасы|Мистика|Триллер
72931,Tango (1981),Анимация
72934,My Sister Eileen (1942),Комедия
72936,She Wouldn't Say Yes (1945),Комедия|Романтика
72947,Make the Yuletide Gay (2009),Комедия|Романтика
72949,Faith Like Potatoes (2006),Драма
72953,Less of Sugar (Cheeni Kum) (2007),Комедия|Драма|Мюзикл|Романтика
72956,How 2 Build a Rapper (2008),Комедия
72958,Mum & Dad (2008),Ужасы
72960,Nasty Old People (2009),Драма
72980,Veronika Decides to Die (2009),Драма|Романтика
72982,Alice (2009),Боевик|Приключения|Фэнтези
72995,"Offence, The (1972)",Криминал|Драма|Мистика
72998,Avatar (2009),Боевик|Приключения|Научная фантастика|IMAX
73000,Nine (2009),Драма|Мюзикл|Романтика
73002,Hard Luck (2006),Криминал|Драма|Триллер
73008,"Officer's Ward (chambre des officiers, La) (2001)",Драма|Романтика|Военный
73010,You Are So Beautiful (Je vous trouve très beau) (2005),Комедия|Романтика
73015,It's Complicated (2009),Комедия|Романтика
73017,Sherlock Holmes (2009),Боевик|Криминал|Мистика|Триллер
73023,Crazy Heart (2009),Драма|Романтика
73025,"Art of War II: Betrayal, The (2008)",Боевик|Триллер
73027,The Last Station (2009),Драма
73031,Too Shy to Try (Je suis timide... mais je me soigne) (1978),Комедия
73042,Alvin and the Chipmunks: The Squeakquel (2009),Анимация|Детский|Комедия|Мюзикл
73049,Uncertainty (2009),Боевик|Криминал|Драма|Фэнтези|Романтика
73051,Guru (2007),Драма|Романтика
73056,After Death (Posle smerti) (1915),Драма
73060,Film Geek (2005),Комедия
73064,In a Year with 13 Moons (In einem Jahr mit 13 Monden) (1978),Драма
73086,"Fallen Sparrow, The (1943)",Фильм-нуар|Триллер
73089,Beyond a Reasonable Doubt (2009),Драма|Мистика
73099,"Profit, The (2001)",Драма
73101,Looking for Eric (2009),Комедия|Драма|Фэнтези
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Комедия
73109,Trapeze (1956),Драма
73111,There Was a Crooked Man... (1970),Комедия|Вестерн
73114,"Pursuit of the Graf Spee (Battle of the River Plate, The) (1956)",Боевик|Приключения|Драма|Военный
73117,Marriage Italian Style (Matrimonio all'italiana) (1964),Комедия|Драма|Романтика
73121,"Minion, The (1998)",Боевик|Фэнтези|Ужасы
73123,Sweepers (1998),Боевик|Приключения|Драма
73125,Lady Windermere's Fan (1925),Комедия|Драма
